sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,Other,0,1,0,18.0,0.0,F,Possession of Cocaine,1,0,Unlaw LicTag/Sticker Attach,17,High,1
Female,25 - 45,Asian,0,0,0,2.0,-1.0,M,Battery,1,0,,2,Medium,0
Female,25 - 45,Asian,0,0,0,0.0,0.0,M,Driving Under The Influence,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,0.0,0.0,M,"Poss 3,4 MDMA (Ecstasy)",1,0,Misuse Of 911 Or E911 System,0,Low,1
Male,25 - 45,Other,0,1,0,9.0,-16.36326532713145,F,Deliver Cocaine 1000FT School,0,0,,9,Medium,0
Male,25 - 45,Hispanic,0,0,2,3.0,0.0,M,Grand Theft (Motor Vehicle),1,0,,3,Medium,0
Male,25 - 45,Native American,0,0,0,2.0,-1.0,M,False Bomb Report,1,1,Battery,2,Medium,1
Male,Less than 25,Other,0,0,0,8.0,-1.0,F,Possession of Cocaine,1,0,DWLS Canceled Disqul 1st Off,8,Low,0
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Driving Under The Influence,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,11.0,-1.0,F,Driving While License Revoked,1,0,Possession of XLR11,11,Medium,1
Male,Greater than 45,Asian,0,0,0,12.0,-1.0,M,Pos Cannabis W/Intent Sel/Del,0,0,,12,Medium,0
Male,Less than 25,Caucasian,0,0,0,1.0,-1.0,F,Poss Tetrahydrocannabinols,0,0,,1,High,0
Male,25 - 45,Other,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,0,Resist/Obstruct W/O Violence,9,High,1
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Trans/Harm/Material to a Minor,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,25 - 45,Other,0,1,0,3.0,-1.0,M,Possession Of Fentanyl,1,0,Retaliate Wit/Vict No Injury,3,Medium,1
Female,Less than 25,Caucasian,0,0,0,0.0,-2.0,M,Driving Under The Influence,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,0.0,-1.0,F,Delivery Of Drug Paraphernalia,0,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,6.0,-1.0,F,Att Burgl Conv Occp,0,0,,6,Medium,0
Male,25 - 45,Native American,1,5,1,14.0,-1.0,F,Possession Of Paraphernalia,1,1,Wear Mask w/Commit Offense,14,High,1
Male,Greater than 45,Caucasian,0,0,0,1.0,0.0,F,Possession of Cocaine,0,0,,1,Low,0
Male,Greater than 45,Other,0,0,0,5.0,-1.0,F,Felony Battery w/Prior Convict,0,0,,5,Medium,0
Male,Less than 25,Hispanic,0,0,0,1.0,-1.0,F,Attempted Burg/Convey/Unocc,0,0,,1,Medium,0
Female,Less than 25,Asian,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,8.0,-1.0,M,Battery,0,0,,8,Low,0
Female,Less than 25,Hispanic,0,3,4,15.0,-1.0,F,"Poss Of 1,4-Butanediol",1,0,Driving While License Revoked,15,Medium,1
Male,25 - 45,Other,0,0,0,9.0,-1.0,F,Driving While License Revoked,1,0,Driving While License Revoked,9,Low,1
Male,Less than 25,Caucasian,1,0,1,12.0,-1.0,M,Video Voyeur-<24Y on Child >16,1,0,Viol Pretrial Release Dom Viol,12,High,1
Male,Greater than 45,Caucasian,0,0,1,1.0,-1.0,F,Possession of Butylone,0,0,,1,Medium,0
Male,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Att Burgl Conv Occp,0,0,,0,Low,0
Male,Less than 25,Hispanic,0,0,0,3.0,0.0,M,Driving Under The Influence,1,0,Armed Carjacking,3,Medium,1
Male,Greater than 45,Native American,0,0,0,5.0,0.0,F,Possession of Cocaine,1,1,Agg Battery Grt/Bod/Harm,5,Medium,1
Male,Less than 25,Hispanic,0,0,0,9.0,0.0,F,Prowling/Loitering,1,0,Driving License Suspended,9,Medium,1
Female,25 - 45,Native American,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,1,Battery,9,High,1
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,,0,Low,0
Male,Greater than 45,Asian,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Att Burgl Conv Occp,0,0,Unlaw Use False Name/Identity,0,Low,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Male,Greater than 45,Native American,0,1,3,7.0,-1.0,F,Unauth C/P/S Sounds>1000/Audio,1,1,Solicit ProstitutionViolation,7,High,1
Male,Greater than 45,Native American,0,0,0,7.0,-1.0,M,Battery,1,1,Aggrav Battery w/Deadly Weapon,7,High,1
Male,Greater than 45,Native American,0,1,0,1.0,0.0,M,Obstruct Officer W/Violence,1,1,Felony Battery (Dom Strang),1,High,0
Male,25 - 45,Hispanic,0,0,0,1.0,-11.273950945210494,F,Driving Under The Influence,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Male,Less than 25,Hispanic,1,0,0,1.0,-1.0,F,Video Voyeur-<24Y on Child >16,1,0,Aggravated Battery,1,Low,0
Male,Greater than 45,Asian,0,0,0,2.0,-1.0,F,Possession Of Fentanyl,0,0,,2,Low,0
Female,Less than 25,Other,6,0,0,14.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Possess Cannabis/20 Grams Or Less,14,Medium,1
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,Greater than 45,Hispanic,0,0,0,0.0,0.0,M,Susp Drivers Lic 1st Offense,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,6.0,-1.0,F,Poss Pyrrolidinobutiophenone,1,0,Resist/Obstruct W/O Violence,6,High,1
Male,Greater than 45,Other,0,0,0,1.0,-3.0,M,Driving Under The Influence,0,0,,1,Low,0
