sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Other,0,0,0,1.0,-3.0,F,Fraudulent Use of Credit Card,0,0,,1,Low,0
Female,Greater than 45,African-American,0,0,0,1.0,0.0,M,Battery,1,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,15.0,-6.300099246137918,F,Counterfeit Lic Plates/Sticker,0,0,,15,Medium,0
Male,Less than 25,African-American,0,0,0,3.0,-1.0,M,Battery,0,0,,3,Low,0
Female,25 - 45,Other,0,0,0,0.0,-1.0,F,Counterfeit Lic Plates/Sticker,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,11,2,28.529387615249316,-1.0,F,Deliver Cannabis 1000FTSch,1,0,Felony Battery w/Prior Convict,28,High,1
Male,25 - 45,Hispanic,0,0,1,0.0,-1.0,F,Fraudulent Use of Credit Card,1,1,Agg Fleeing/Eluding High Speed,0,High,1
Male,Less than 25,Other,0,0,0,2.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,Burglary Unoccupied Dwelling,2,Medium,1
Female,Less than 25,Other,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Male,Greater than 45,Native American,0,1,0,12.469041369485844,-1.0,F,Solicitation On Felony 3 Deg,1,1,Stalking (Aggravated),12,High,1
Male,Greater than 45,African-American,0,0,0,2.0,-4.0,F,"Possession Of 3,4Methylenediox",0,0,Lewd/Assignation/Prostitution,2,Low,1
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Deliver Cocaine 1000FT Church,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,0.0,-2.0,M,Deliver Cannabis 1000FTSch,1,0,False Ownership Info/Pawn Item,0,Low,1
Male,25 - 45,Other,0,0,1,0.0,-1.0,F,Solicit Purchase Cocaine,1,0,Viol Injunct Domestic Violence,0,High,1
