sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,arrest case no charge,0,0,,2,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,7.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Possess Cannabis/20 Grams Or Less,7,Medium,1
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,6.0,-1.0,F,Possession of Cocaine,0,0,,6,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,0.0,M,Battery,1,0,,1,Medium,0
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,,2,Low,0
Male,25 - 45,African-American,1,0,1,11.0,0.0,F,Possession of Cocaine,1,0,Resist/Obstruct W/O Violence,11,High,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Felony Petit Theft,1,1,Felony Battery,1,Medium,1
Male,25 - 45,African-American,0,0,0,3.0,-1.0,F,Trans/Harm/Material to a Minor,1,1,Viol Injunct Domestic Violence,3,Low,1
Male,25 - 45,African-American,0,0,0,10.0,0.0,M,Battery,0,1,Possess Cannabis/20 Grams Or Less,10,Low,1
Male,25 - 45,Caucasian,0,0,0,5.0,-1.0,F,Grand Theft Firearm,0,0,,5,Low,0
Male,25 - 45,African-American,0,0,0,4.0,-1.0,F,Grand Theft Firearm,1,0,Felony Battery,4,High,1
Female,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,1,0,Operating W/O Valid License,0,High,1
Female,Less than 25,African-American,0,0,0,2.0,-1.0,F,Possession Of Anabolic Steroid,1,0,Grand Theft in the 3rd Degree,2,Medium,1
Female,25 - 45,African-American,0,1,2,14.0,-1.0,F,Escape,0,0,,14,Medium,0
