sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Other,0,0,0,1.0,-1.0,M,Battery,1,0,Misuse Of 911 Or E911 System,1,Low,1
Female,Greater than 45,African-American,0,0,0,5.0,-1.0,F,Possession of Cocaine,1,0,Poss Firearm Commission Felony,5,Medium,1
Female,25 - 45,African-American,0,0,1,3.0,-1.0,M,Battery,0,0,,3,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Leave Acc/Attend Veh/More $50,0,0,,0,Low,0
Female,25 - 45,Other,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,0.0,M,Dealing in Stolen Property,1,0,Disobey Officer/Fireman,0,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Susp Drivers Lic 1st Offense,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Extradition/Defendants,0,0,,0,Low,0
Female,Less than 25,Native American,0,0,0,0.0,-1.0,F,Del Cannabis For Consideration,1,0,Leave Acc/Attend Veh/More $50,0,Low,1
Male,25 - 45,Native American,0,0,0,1.0,-1.0,F,Tresspass in Structure or Conveyance,0,0,,1,Low,0
Male,Greater than 45,African-American,0,0,0,4.0,0.0,M,Battery,0,0,,4,Low,0
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Battery,1,1,Battery,0,High,1
Female,25 - 45,Other,0,0,0,1.0,0.0,M,Battery,1,1,"Deliver 3,4 Methylenediox",1,Medium,1
Male,25 - 45,Other,0,0,0,1.0,0.0,F,Trespass On School Grounds,1,0,Violation License Restrictions,1,Medium,1
Female,25 - 45,Native American,0,0,0,0.0,-1.0,F,Possession of Methadone,1,1,Throw Deadly Missile Into Veh,0,High,1
Female,Less than 25,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Medium,0
Male,25 - 45,Asian,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,Asian,0,0,0,10.0,14.931985278758276,M,Aggrav Battery w/Deadly Weapon,1,0,Retail/Farm/Fare/Theft,10,Medium,1
Male,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,3,Low,0
Male,25 - 45,Caucasian,0,0,0,17.0,-2.0,F,Possession of Cocaine,1,0,Exposes Culpable Negligence,17,High,1
Male,Less than 25,Other,0,0,0,23.0,-1.0,M,Susp Drivers Lic 1st Offense,1,0,DWLS/License Susp/Revoked,23,High,1
