sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,Other,0,0,0,16.0,0.0,M,Battery,1,0,Possess Cannabis/20 Grams Or Less,16,Medium,1
Male,25 - 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,,1,Low,0
Male,25 - 45,African-American,0,0,0,8.0,-1.0,M,Battery,0,0,,8,Low,0
Male,25 - 45,African-American,0,0,0,3.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,3,Medium,0
Female,Greater than 45,Other,0,0,0,0.0,-1.0,M,Possession of Cocaine,0,0,,0,High,0
Male,25 - 45,Asian,0,0,0,21.000000000000004,-1.0,F,Felony Petit Theft,1,0,Grand Theft in the 3rd Degree,21,High,1
Male,25 - 45,Hispanic,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,Greater than 45,Other,0,0,0,0.0,-1.0,F,Uttering a Forged Instrument,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,8.0,-1.0,F,Felony Petit Theft,1,1,Driving License Suspended,8,Medium,1
Male,Less than 25,Native American,0,0,0,5.0,-29.0,F,arrest case no charge,0,0,,5,Medium,0
Female,Greater than 45,African-American,0,0,0,0.0,0.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Female,Greater than 45,Native American,0,0,0,0.0,0.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Male,Less than 25,Native American,0,0,1,16.0,-1.0,M,Battery,1,0,Opert With Susp DL 2nd Offens,16,High,1
Male,25 - 45,Other,2,0,0,6.0,-1.0,F,arrest case no charge,1,1,No/Improper Drivers License,6,Low,1
Female,Greater than 45,Other,0,0,0,0.0,-1.0,F,Possession of Cocaine,1,0,Susp Drivers Lic 1st Offense,0,Low,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Possession of Cocaine,1,1,Driving License Suspended,0,Low,1
Male,Less than 25,Asian,0,0,0,4.0,-26.0,M,Battery,0,0,,4,Low,0
Female,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Female,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Possession of Cocaine,0,0,,0,Low,0
Male,25 - 45,Hispanic,0,0,0,5.0,-29.0,F,Battery on Law Enforc Officer,1,0,Unlaw LicTag/Sticker Attach,5,Low,0
Male,Less than 25,Other,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Possession of Cocaine,1,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,1,Battery,1,Medium,1
Male,25 - 45,Other,0,0,0,4.0,-1.0,F,arrest case no charge,1,0,Viol Injunct Domestic Violence,4,Low,1
Male,25 - 45,Asian,2,0,0,14.0,0.0,F,Possession of Cannabis,1,0,Susp Drivers Lic 1st Offense,14,High,1
Male,25 - 45,Native American,0,0,0,2.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,2,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Uttering a Forged Instrument,0,0,,0,High,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Tampering With Physical Evidence,1,1,Battery,0,Low,1
Male,Less than 25,Asian,0,0,0,6.0,-1.0,F,Driving While License Revoked,1,0,Unlaw LicTag/Sticker Attach,6,Low,1
Male,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Felony DUI (level 3),1,0,Burglary Dwelling Occupied,2,High,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Possession of Cocaine,1,0,Battery,0,Medium,1
Male,Less than 25,Hispanic,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,1.0,-1.0,F,Possession of Cocaine,0,0,,1,Low,0
Female,Greater than 45,Asian,0,0,1,0.0,-1.0,F,Uttering a Forged Instrument,1,0,Resist/Obstruct W/O Violence,0,High,1
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,,0,Low,1
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Tampering With Physical Evidence,1,0,,0,Low,0
Female,25 - 45,Native American,0,0,0,1.0,-1.0,F,Possession of Cocaine,1,1,Battery,1,Low,1
Male,25 - 45,Native American,0,0,0,22.0,0.0,F,Poss Wep Conv Felon,1,0,Resist/Obstruct W/O Violence,22,High,0
Female,Greater than 45,Hispanic,0,0,0,0.0,0.0,F,Tampering With Physical Evidence,1,0,Resist/Obstruct W/O Violence,0,High,1
Female,Greater than 45,Asian,0,0,1,0.0,-1.0,F,Possession of Cocaine,0,0,,0,High,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Possession of Cocaine,1,1,Burglary Dwelling Occupied,0,High,1
Male,Less than 25,Hispanic,0,0,0,1.0,-1.0,M,arrest case no charge,0,0,Burglary Dwelling Occupied,1,Low,0
Female,Greater than 45,African-American,0,0,0,0.0,-1.0,M,Uttering a Forged Instrument,0,0,Possess Cannabis/20 Grams Or Less,0,Medium,1
Female,Greater than 45,Native American,0,0,0,1.0,1.5799935890791446,F,"Deliver 3,4 Methylenediox",0,0,Unlaw LicTag/Sticker Attach,1,Low,1
Male,25 - 45,Native American,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,Hispanic,0,0,1,1.0,0.0,F,Possession of Cocaine,0,0,,1,Medium,0
Male,25 - 45,African-American,0,0,0,6.0,-1.0,F,arrest case no charge,0,0,,6,Medium,0
Female,Greater than 45,Native American,0,0,2,0.0,-1.0,F,Tampering With Physical Evidence,1,0,Grand Theft in the 3rd Degree,0,High,1
Male,25 - 45,Asian,0,0,0,5.0,15.643419528087776,F,arrest case no charge,1,0,Possess Drug Paraphernalia,5,Medium,1
Male,25 - 45,Hispanic,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Female,Greater than 45,Other,0,0,0,0.0,-1.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,2.0,-2.0,M,Battery,0,0,,2,Low,0
Male,Less than 25,Asian,0,0,0,7.0,-23.0,F,Driving While License Revoked,0,0,,7,Low,0
Male,25 - 45,African-American,0,0,0,16.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Susp Drivers Lic 1st Offense,16,High,1
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,3.0,-1.0,F,arrest case no charge,0,0,,3,Low,0
Female,Greater than 45,Other,0,0,1,0.0,-1.0,F,Tampering With Physical Evidence,0,0,,0,High,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Possession of Codeine,0,0,,1,High,0
Female,Less than 25,Native American,0,0,1,2.0,-2.0,F,Grand Theft in the 3rd Degree,0,0,,2,High,0
Male,25 - 45,Asian,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Male,25 - 45,Other,0,0,0,1.0,0.0,F,Possession of Cocaine,1,0,Driving License Suspended,1,Low,0
Male,Less than 25,Hispanic,0,0,1,12.0,-1.0,F,Felony Driving While Lic Suspd,1,1,Unlaw Malic Strike K9/Horses,12,High,1
Male,25 - 45,Asian,0,0,0,4.0,-1.0,M,Grand Theft in the 3rd Degree,1,0,Possess Cannabis/20 Grams Or Less,4,Medium,1
Female,Greater than 45,Other,0,0,0,0.0,-1.0,F,Tampering With Physical Evidence,0,0,,0,Medium,0
Male,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,2,Medium,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Tampering With Physical Evidence,0,0,Petit Theft,0,Low,1
Female,Less than 25,African-American,0,0,2,1.0,-1.0,M,Battery,0,0,,1,Medium,0
Male,25 - 45,African-American,0,0,0,9.0,-1.0,M,Fail To Redeliv Hire/Leas Prop,1,1,Possess Cannabis/20 Grams Or Less,9,Low,1
Male,Less than 25,Other,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Drinking Alch Beverage In Open,1,Low,0
Female,25 - 45,Native American,0,0,0,2.0,0.0,F,Felony Battery (Dom Strang),1,1,Possession Of Methamphetamine,2,Low,1
Male,Less than 25,African-American,0,0,0,4.0,-1.0,F,Aggrav Child Abuse-Agg Battery,1,0,Burglary Dwelling Occupied,4,Low,1
Male,Less than 25,Native American,0,0,1,3.0,25.727275254160624,F,Pos Cannabis W/Intent Sel/Del,1,0,Petit Theft,3,High,1
Male,25 - 45,Asian,0,0,0,2.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,2,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,M,Possession of Cocaine,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Possess Cannabis/20 Grams Or Less,2,Medium,1
Female,Greater than 45,Other,0,0,0,0.0,0.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,,0,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Uttering a Forged Instrument,1,0,Grand Theft in the 3rd Degree,0,Low,1
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,M,Tampering With Physical Evidence,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,7.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Unlaw LicTag/Sticker Attach,7,Medium,1
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Tampering With Physical Evidence,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,23.064440010830328,-1.0,F,arrest case no charge,1,1,Battery,23,High,1
Male,25 - 45,Other,0,0,0,7.0,-1.0,M,Battery,0,0,,7,Medium,0
Male,Less than 25,Native American,0,0,0,12.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Driving License Suspended,12,Low,1
