sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Other,0,0,0,5.0,-1.0,M,Battery,1,1,Battery,5,Medium,1
Female,Greater than 45,Asian,0,0,0,3.0,21.82018984619642,F,Aggravated Assault w/Firearm,1,0,,3,Medium,0
Female,25 - 45,African-American,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,1,0,Unauth C/P/S Sounds>1000/Audio,0,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,Other,0,0,0,1.0,-1.0,F,Grand Theft (Motor Vehicle),0,0,,1,Low,0
Male,25 - 45,Caucasian,0,0,0,2.0,0.0,M,Fail Sex Offend Report Bylaw,1,0,,2,Medium,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,1,0,D.U.I. Serious Bodily Injury,0,Low,1
Male,Less than 25,Other,0,0,0,5.0,-1.0,M,arrest case no charge,0,0,,5,Low,0
Female,Less than 25,Native American,0,0,0,2.0,-1.0,F,False Imprisonment,0,0,,2,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Felony Battery (Dom Strang),0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,1,5.0,-1.0,F,arrest case no charge,0,0,Resist/Obstruct W/O Violence,5,High,1
Male,Less than 25,Hispanic,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,,0,Low,0
Female,25 - 45,Other,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Other,0,1,3,6.0,-1.0,F,Uttering Worthless Check +$150,1,0,,6,Low,0
Female,25 - 45,Native American,0,0,0,18.0,-1.0,F,arrest case no charge,1,0,Temporary Tag Violation,18,Low,1
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Neglect/Abuse Elderly Person,1,1,Aggrav Battery w/Deadly Weapon,0,Medium,1
Male,25 - 45,African-American,0,0,0,10.0,-19.567690654866222,F,Possession of Cocaine,1,0,Possession of Cocaine,10,Medium,1
Female,Greater than 45,Caucasian,0,0,0,2.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,,2,Low,0
Male,25 - 45,Native American,0,0,0,4.0,-1.0,M,Battery,1,1,Viol Injunct Domestic Violence,4,Medium,1
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,Other,0,1,2,1.0,-1.0,F,Refuse to Supply DNA Sample,0,0,,1,High,0
Male,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,arrest case no charge,1,0,Trespass/Property/Other Structure,3,Low,1
Female,Less than 25,African-American,0,0,0,5.0,-1.0,M,Battery,0,0,,5,Low,0
Male,25 - 45,Other,0,0,0,1.0,0.0,F,Use Scanning Device to Defraud,0,0,,1,Medium,0
Female,Less than 25,Caucasian,0,0,0,4.0,-2.0,F,Poss Similitude of Drivers Lic,1,0,Possess Drug Paraphernalia,4,Low,1
Male,Greater than 45,Native American,0,0,0,21.0,-5.869561935307505,M,Lewdness Violation,1,0,Operating W/O Valid License,21,Medium,1
Female,Less than 25,Asian,0,0,1,1.0,-1.0,F,Use Scanning Device to Defraud,1,0,,1,Medium,1
Male,25 - 45,African-American,0,0,0,1.0,-1.0,F,Poss Cntrft Contr Sub w/Intent,1,0,Driving License Suspended,1,Medium,1
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,0,0,,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,0.0,M,Expired DL More Than 6 Months,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,2.0,-1.0,F,Felony Driving While Lic Suspd,1,1,Aggravated Assault W/dead Weap,2,Medium,1
Male,Less than 25,Caucasian,0,0,0,4.0,-1.0,F,Possession of Cocaine,1,0,Driving License Suspended,4,Low,1
Female,25 - 45,Native American,0,0,0,1.0,0.0,F,Poss Cntrft Contr Sub w/Intent,1,1,Aggravated Battery / Pregnant,1,Low,1
