sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Native American,0,0,0,1.0,-1.0,M,Neglect Child / No Bodily Harm,1,0,Operating W/O Valid License,1,Low,1
Female,25 - 45,Native American,0,0,0,5.0,-1.0,F,Possession of Cocaine,1,0,Possession of Cannabis,5,Medium,1
Female,25 - 45,African-American,0,0,1,3.0,-1.0,M,Criminal Mischief Damage <$200,0,0,,3,Low,0
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Neglect Child / No Bodily Harm,0,0,Unlaw Use False Name/Identity,0,Low,0
Male,25 - 45,Other,0,0,0,0.0,0.0,F,Possession of Cocaine,0,0,Unlaw Use False Name/Identity,0,Low,0
Male,25 - 45,Other,0,0,0,0.0,0.0,M,Felony Petit Theft,1,0,Unlaw Use False Name/Identity,0,Medium,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,M,Felony Petit Theft,0,0,Unlaw Use False Name/Identity,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Neglect Child / No Bodily Harm,0,0,Unlaw Use False Name/Identity,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Felony Petit Theft,1,0,Unlaw Use False Name/Identity,0,Low,1
Female,25 - 45,Hispanic,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,African-American,0,0,0,4.0,0.0,M,Possession of Cocaine,0,0,,4,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,M,Felony Petit Theft,1,1,Unlaw Use False Name/Identity,0,High,1
Female,Less than 25,Native American,0,0,0,1.0,0.0,M,Neglect Child / No Bodily Harm,1,1,Grand Theft (Motor Vehicle),1,Medium,1
Female,25 - 45,Native American,0,0,0,1.0,0.0,F,arrest case no charge,1,0,,1,Medium,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Possession of Cocaine,1,1,Unlaw Use False Name/Identity,0,High,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Felony Petit Theft,0,0,Unlaw Use False Name/Identity,0,Medium,0
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,M,Felony Petit Theft,0,0,Unlaw Use False Name/Identity,0,Low,0
Female,25 - 45,African-American,0,0,0,10.0,15.99214326559494,M,Criminal Mischief Damage <$200,1,0,Possession of Cannabis,10,Medium,1
Female,Less than 25,Hispanic,0,0,0,3.0,-1.0,F,Criminal Mischief Damage <$200,0,0,,3,Low,0
Female,25 - 45,Native American,0,0,0,17.0,-2.0,F,Possession of Cocaine,1,0,Extradition/Defendants,17,High,1
Female,Less than 25,Native American,0,0,0,23.0,-1.0,M,arrest case no charge,1,0,Extradition/Defendants,23,High,1
Female,25 - 45,Native American,0,0,0,8.0,-1.0,M,Criminal Mischief Damage <$200,1,0,,8,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,0.0,F,Possession of Cocaine,1,1,Unlaw Use False Name/Identity,0,Low,1
