sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,African-American,0,0,0,2.0,0.0,M,Battery,1,0,Grand Theft in the 3rd Degree,2,Low,1
Male,Less than 25,Caucasian,0,0,0,14.0,-1.0,M,Battery,1,1,Resist/Obstruct W/O Violence,14,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Burglary With Assault/battery,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Poss Pyrrolidinovalerophenone,0,0,,1,Medium,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Burglary With Assault/battery,1,0,Petit Theft,0,Medium,1
Female,25 - 45,African-American,0,0,0,9.0,0.0,M,Battery,1,0,Fraud Obtain/ Use Disable Permit,9,Medium,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Misuse Of 911 Or E911 System,1,1,Battery,1,Low,1
Male,Less than 25,Hispanic,0,0,0,3.0,-1.0,F,Poss Cntrft Contr Sub w/Intent,1,0,No Valid DL / Non Resident,3,High,1
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Harm Public Servant Or Family,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,4.0,-1.0,F,Tampering With Physical Evidence,1,0,Resist/Obstruct W/O Violence,4,Low,1
Male,25 - 45,African-American,0,0,0,6.0,-1.0,M,Battery,0,0,Grand Theft Firearm,6,Low,1
Male,25 - 45,Caucasian,0,0,0,2.0,-13.931284949225297,F,Murder in the First Degree,0,0,,2,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Murder in the First Degree,0,0,,1,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Tampering with a Victim,0,0,,1,Low,0
Female,Less than 25,African-American,0,0,0,0.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Petit Theft,0,Low,1
Male,Less than 25,Caucasian,0,0,0,2.0,0.0,M,Harm Public Servant Or Family,0,0,,2,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Grand Theft Firearm,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Aggravated Assault W/Dead Weap,0,0,,1,Low,0
Male,25 - 45,African-American,0,0,0,1.0,-1.0,M,arrest case no charge,1,0,,1,Low,1
Male,25 - 45,African-American,0,0,0,6.0,-1.0,F,arrest case no charge,1,0,Fraud Obtain/ Use Disable Permit,6,Low,0
Male,Less than 25,Hispanic,0,0,0,3.0,-1.0,F,Driving While License Revoked,0,0,,3,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-2.0,F,Att Burgl Conv Occp,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,7.0,-1.0,F,arrest case no charge,1,0,Opert With Susp DL 2nd Offens,7,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Viol Injunct Domestic Violence,1,0,Petit Theft $100- $300,0,Low,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Possession Of Heroin,1,0,Petit Theft,1,Medium,1
Male,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Grand Theft in the 3rd Degree,2,Medium,1
Male,25 - 45,African-American,0,0,0,16.00145360141362,-1.0,F,Driving While License Revoked,1,0,Resist/Obstruct W/O Violence,16,High,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,F,Poss Cocaine/Intent To Del/Sel,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,8.0,-1.0,F,Attempted Burg/struct/unocc,1,0,Fraud Obtain/ Use Disable Permit,8,Medium,1
Male,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Harm Public Servant Or Family,0,0,,2,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,M,arrest case no charge,0,0,Opert With Susp DL 2nd Offens,3,High,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession Of Heroin,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,4.0,-1.0,M,Battery,1,1,Battery,4,Low,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Grand Theft Firearm,1,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,2.0,-1.0,M,Tampering With Physical Evidence,1,0,Use/Poss/Drug Para/Plant/Grow,2,Medium,1
Male,Less than 25,African-American,0,0,0,21.000000000000004,-1.0,M,arrest case no charge,0,0,Resist/Obstruct W/O Violence,21,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,3.0,-1.0,M,Battery Spouse Or Girlfriend,1,0,Unlaw Malic Strike K9/Horses,3,Low,1
Male,25 - 45,Caucasian,1,1,1,4.0,-1.0,M,Felony/Driving Under Influence,1,0,Possession of Cannabis,4,Medium,0
Male,25 - 45,Caucasian,0,0,3,9.0,-1.0,F,Tampering With Physical Evidence,1,0,No/Improper Drivers License,9,Medium,1
Male,25 - 45,Caucasian,0,0,0,6.0,-1.0,F,arrest case no charge,0,0,,6,Medium,0
Male,Less than 25,Hispanic,0,0,2,0.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,Battery,0,Low,0
Male,25 - 45,Caucasian,0,0,0,5.0,6.707151489664788,F,Tampering With Physical Evidence,1,0,Drivg While Lic Suspd/Revk/Can,5,Low,1
Male,Less than 25,African-American,0,0,0,11.0,-1.0,F,arrest case no charge,0,0,,11,High,0
Female,25 - 45,African-American,0,0,0,7.0,-1.0,F,Solicit To Deliver Cocaine,1,0,Agg Fleeing/Eluding High Speed,7,Low,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Hiring with Intent to Defraud,1,1,Sleeping On Beach,0,High,1
Male,25 - 45,African-American,0,0,0,6.0,-1.0,F,Resist Officer w/Violence,1,0,Resist/Obstruct W/O Violence,6,High,1
Female,Less than 25,African-American,0,0,0,2.0,0.0,F,Robbery / Weapon,1,0,Drivg While Lic Suspd/Revk/Can,2,Medium,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Male,25 - 45,African-American,0,0,0,12.0,-1.0,F,Poss Cocaine/Intent To Del/Sel,1,0,Resist/Obstruct W/O Violence,12,High,1
Male,25 - 45,African-American,0,0,0,19.0,0.0,F,arrest case no charge,1,0,,19,High,0
Male,25 - 45,Caucasian,0,0,0,7.0,-1.0,F,Possession Of Diazepam,1,0,Fraud Obtain/ Use Disable Permit,7,High,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,F,Agg Battery Grt/Bod/Harm,1,0,Use/Poss/Drug Para/Plant/Grow,2,Low,0
Male,25 - 45,Hispanic,0,0,0,3.0,-1.0,M,Battery,1,0,No Valid DL / Non Resident,3,Low,1
Male,25 - 45,African-American,1,1,0,9.0,-1.0,F,Possession of Cocaine,1,0,Resist/Obstruct W/O Violence,9,High,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Battery,1,1,Use/Poss/Drug Para/Plant/Grow,0,High,1
Female,25 - 45,African-American,0,1,0,4.0,-1.0,F,Tampering With Physical Evidence,0,0,,4,Medium,0
Male,25 - 45,African-American,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,,1,Low,1
Female,25 - 45,African-American,0,0,0,3.0,-1.0,F,Burglary With Assault/battery,1,0,Possession of Cocaine,3,Low,0
Male,25 - 45,African-American,0,0,1,6.0,-1.0,F,Driving While License Revoked,1,1,Violation of Injunction Order/Stalking/Cyberstalking,6,Medium,1
Male,25 - 45,Caucasian,0,0,0,13.0,-1.0,F,Tampering With Physical Evidence,0,0,,13,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-2.0,F,Driving While License Revoked,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,27.993183431222743,0.0,F,Trespass Private Property,1,1,Resist/Obstruct W/O Violence,28,Medium,1
Female,Less than 25,African-American,0,0,0,0.0,-1.0,F,Robbery / No Weapon,0,0,,0,Medium,0
Male,25 - 45,African-American,0,0,0,1.0,-1.0,F,Aggravated Assault W/o Firearm,0,0,,1,Low,0
Male,25 - 45,Caucasian,0,0,1,7.0,-1.0,F,Possession of Benzylpiperazine,1,0,Possess Cannabis/20 Grams Or Less,7,High,1
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Viol Prot Injunc Repeat Viol,0,0,Fraud Obtain/ Use Disable Permit,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Robbery / Weapon,1,0,Retail Theft $300 1st Offense,0,Medium,1
Male,Less than 25,African-American,0,7,1,8.0,-1.0,F,Aggravated Assault w/Firearm,1,1,Armed False Imprisonment,8,High,1
Male,25 - 45,African-American,0,0,0,11.0,-1.0,F,Tampering With Physical Evidence,1,0,Drivg While Lic Suspd/Revk/Can,11,Medium,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Burglary With Assault/battery,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,arrest case no charge,1,1,Petit Theft $100- $300,0,Medium,1
Female,25 - 45,Caucasian,0,0,0,6.0,-2.0,F,Poss Pyrrolidinovalerophenone,1,0,Retail Theft $300 1st Offense,6,Medium,1
Female,25 - 45,African-American,0,1,0,6.0,0.0,F,Att Burgl Conv Occp,0,0,,6,Medium,0
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Att Burgl Conv Occp,0,0,,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,3.0,0.0,M,Poss Similitude of Drivers Lic,1,0,Fraudulent Use of Credit Card,3,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,0.0,M,Battery Spouse Or Girlfriend,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Viol Prot Injunc Repeat Viol,1,0,Possess Drug Paraphernalia,1,Low,1
Female,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Use Fraud OBT Rcpt/False Rcpt,1,Medium,1
Male,25 - 45,African-American,0,0,0,1.0,0.0,F,Poss Similitude of Drivers Lic,0,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,0.0,-1.0,F,Carjacking w/o Deadly Weapon,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,3.0,-1.0,F,Poss Similitude of Drivers Lic,1,1,Tamper With Witness/Victim/CI,3,Low,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,African-American,1,0,0,3.0,-1.0,F,Structuring Transactions,1,0,Agg Fleeing/Eluding High Speed,3,High,1
Female,25 - 45,Caucasian,0,0,0,0.0,-2.0,M,Structuring Transactions,0,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,M,Poss Similitude of Drivers Lic,1,0,Felony Battery,3,Low,1
Male,25 - 45,African-American,0,0,0,4.0,0.0,M,Tampering With Physical Evidence,0,0,,4,Medium,0
