sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,0,0,1.0,-4.0,F,Sexual Performance by a Child,0,0,,1,Low,0
Female,Greater than 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,,1,Low,0
Female,25 - 45,African-American,1,0,0,8.0,-2.0,F,Burglary Conveyance Armed,1,0,,8,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Possession Of Alprazolam,0,0,,0,Medium,0
Female,25 - 45,Other,0,0,0,4.0,-6.0,M,Disorderly Conduct,1,1,Burglary Conveyance Unoccup,4,High,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Cruelty Toward Child,1,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-3.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,,0,Low,0
Female,Less than 25,Native American,0,0,0,0.0,-1.0,F,Felony Battery (Dom Strang),0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,,0,High,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Possession Of Alprazolam,0,0,Susp Drivers Lic 1st Offense,0,High,1
Male,Less than 25,Hispanic,0,1,0,11.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Susp Drivers Lic 1st Offense,11,High,1
Female,25 - 45,Other,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Male,25 - 45,Other,0,0,0,1.0,-2.0,M,Trespass Struct/Conveyance,1,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,4.0,-1.0,M,Battery,1,0,,4,Medium,1
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Felony Battery (Dom Strang),0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,0.0,0.0,F,Burglary Conveyance Unoccup,1,0,Susp Drivers Lic 1st Offense,0,Low,1
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,1,0,Grand Theft in the 3rd Degree,1,Low,1
Male,Greater than 45,Hispanic,2,0,0,2.0,-2.0,F,arrest case no charge,1,0,,2,High,1
Male,25 - 45,Caucasian,0,0,0,4.0,0.0,F,Felony Battery w/Prior Convict,1,0,Grand Theft in the 3rd Degree,4,High,1
Male,Less than 25,Other,0,0,0,0.0,0.0,F,Possession of Oxycodone,1,0,Grand Theft in the 3rd Degree,0,Low,1
Male,Greater than 45,Hispanic,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,Less than 25,African-American,0,0,0,0.0,-3.0,M,Disorderly Conduct,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Uttering a Forged Instrument,1,0,,1,Low,1
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,Unlaw LicTag/Sticker Attach,0,Medium,1
Male,Greater than 45,Native American,1,0,0,1.0,27.029962559538923,F,arrest case no charge,1,0,Mandatory Susp Possess Alcohol,1,High,1
Female,Less than 25,Asian,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,1,0,,0,Low,1
Male,25 - 45,Asian,0,0,0,0.0,-1.0,F,Aggravated Battery / Pregnant,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,3.0,0.0,M,Aggravated Battery / Pregnant,0,0,,3,Medium,0
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,High,0
Male,Less than 25,Asian,0,0,0,2.0,-23.0,F,arrest case no charge,0,0,Grand Theft in the 3rd Degree,2,Low,0
Male,Less than 25,Caucasian,0,0,0,2.0,-18.086492735968115,F,Possession Of Methamphetamine,0,0,,2,Low,0
Female,25 - 45,Native American,0,0,0,5.0,-1.0,F,Agg Assault W/int Com Fel Dome,0,0,,5,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",1,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Possession of Oxycodone,0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,13.0,-24.0,M,arrest case no charge,0,0,,13,Medium,0
Female,Greater than 45,Caucasian,0,0,0,9.0,0.0,F,Possession of Cannabis,1,0,,9,Medium,1
Female,Greater than 45,Hispanic,0,0,0,4.0,-1.0,M,Disorderly Intoxication,1,0,,4,Low,0
Male,Less than 25,Native American,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),1,0,Grand Theft in the 3rd Degree,0,Medium,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,1,Battery,0,High,1
Female,25 - 45,Asian,0,0,0,2.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,,2,Low,0
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Susp Drivers Lic 1st Offense,0,Medium,1
Female,Less than 25,Caucasian,0,0,0,10.591037144633006,-1.0,F,Unauth Poss ID Card or DL,1,0,Grand Theft in the 3rd Degree,10,Medium,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,arrest case no charge,1,0,Susp Drivers Lic 1st Offense,5,Medium,1
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Counterfeit Lic Plates/Sticker,0,0,,0,Low,0
Female,Greater than 45,Hispanic,0,0,0,5.0,-1.0,F,Uttering a Forged Instrument,1,0,Grand Theft in the 3rd Degree,5,Medium,1
Female,Less than 25,Native American,0,0,0,1.0,-10.0,F,Disorderly Conduct,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-2.0,F,Burglary Structure Unoccup,0,0,,0,Medium,0
Female,Less than 25,Other,0,0,0,3.0,-4.0,M,Unauth Poss ID Card or DL,0,0,,3,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Robbery Sudd Snatch No Weapon,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Unlaw LicTag/Sticker Attach,0,High,1
Male,25 - 45,Native American,1,0,0,6.0,-1.0,F,Possession of Cannabis,1,0,,6,Medium,1
Male,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,1.0,-26.0,M,Leaving Acc/Unattended Veh,0,0,,1,Low,0
Male,25 - 45,Asian,0,0,0,0.0,0.0,F,Felony DUI (level 3),1,0,Susp Drivers Lic 1st Offense,0,Low,1
Male,25 - 45,Caucasian,0,0,0,3.0,-1.0,M,arrest case no charge,0,0,,3,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Aggravated Battery,0,0,,0,High,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,African-American,0,1,1,1.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Petit Theft,1,High,1
Male,Greater than 45,Other,0,0,0,2.0,-1.0,F,Kidnapping / Domestic Violence,1,0,Unlaw LicTag/Sticker Attach,2,High,1
Male,Greater than 45,Caucasian,0,0,1,9.0,-23.0,M,Viol Injunct Domestic Violence,1,1,Battery,9,High,1
Female,Greater than 45,Other,0,0,0,8.0,-1.0,F,Felony Battery (Dom Strang),0,0,,8,Low,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,F,Burglary Dwelling Assault/Batt,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,15.0,27.23371050292708,F,arrest case no charge,1,0,Unlaw LicTag/Sticker Attach,15,Medium,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,F,Cruelty Toward Child,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,3,0,3.0,-1.0,M,Operating W/O Valid License,1,0,Susp Drivers Lic 1st Offense,3,Medium,1
Female,25 - 45,Asian,2,0,0,18.48820735408234,-1.0,M,Battery,0,0,,18,High,0
Male,Less than 25,African-American,0,0,0,8.0,0.0,F,Aggrav Battery w/Deadly Weapon,1,0,Susp Drivers Lic 1st Offense,9,Medium,1
